time,seconds_elapsed,z,y,x
1783338514931875800,0.065875732421875,-0.04210252719223499,-0.17114830156117677,-0.7828127574563026
1783338514941848800,0.075848876953125,-0.1595633699685335,-0.30513650076836346,-0.5838024893708527
1783338514951821800,0.08582177734375,-0.28289339703917504,-0.3912970731347799,-0.15946401951359584
1783338514961794800,0.095794921875,-0.3426163365960121,-0.5616603617981076,-0.03264613206088543
1783338514971767800,0.105767822265625,-0.0784527744680643,-0.4360089060425758,-0.23320889028534292
1783338514981741000,0.115740966796875,0.16980419347584247,-0.18672142600715158,-0.6722660779826343
1783338514991713800,0.1257138671875,0.20468670628666877,-0.12212678876072168,-1.2866450535334646
1783338515001686800,0.135686767578125,0.3203647572994232,0.20022300487607717,-1.7436777506433427
1783338515011659800,0.14565966796875,0.6737105777025222,0.2508326636508107,-2.3694798913538455
1783338515021633000,0.155633056640625,0.9966396325320005,0.1108024078004062,-2.760016209249198
1783338515031605800,0.165605712890625,1.081903256058693,-0.03838774445280432,-2.636734405234456
1783338515041578800,0.175578857421875,0.7764239332020282,0.025818770258873698,-1.9860506289847193
1783338515051551700,0.1855517578125,0.22053134115040302,0.1241353521041572,-1.4623843361467121
1783338515061525000,0.19552490234375,-0.05375497106313705,0.05115472543686628,-1.3085557104378938
1783338515071498000,0.205498046875,-0.057794601842761036,-0.15400252097100017,-1.1450837887234986
1783338515081470700,0.215470703125,-0.09397124611735343,-0.27973361783400175,-1.000612554750964
1783338515091443700,0.225443603515625,-0.24890169558823108,-0.39470834288299084,-0.813971062112227
1783338515101416700,0.235416748046875,-0.5908236201792955,-0.35241014698818324,-0.3318751623511314
1783338515111390000,0.245389892578125,-0.8002180657655,-0.06377411464378237,0.17071743586324153
1783338515121363000,0.255363037109375,-1.0929296769857406,0.23574805337414145,0.3316654651232064
1783338515131335700,0.265335693359375,-1.4361995090544224,0.5763415058404207,0.0407915541915223
1783338515141308700,0.27530859375,-1.2678706488281488,1.1050624517194927,-0.8380817132789641
1783338515151282000,0.285281982421875,-0.9212982680827378,1.6404045693039893,-1.457934955522418
1783338515161255000,0.2952548828125,-0.1590355467021465,2.294074521757662,-1.551438876388967
1783338515171228000,0.305227783203125,0.6516302633196115,1.8884058089211582,-1.0496334099642932
1783338515181200600,0.31520068359375,0.9557207621663808,0.9516200488492846,-0.4493965762082487
1783338515191174000,0.325173828125,0.8494605278402566,0.7056316103592515,-0.3810965085726231
1783338515201147000,0.33514697265625,0.10168576601743698,0.33586306294351814,-0.8151804379019886
1783338515211119900,0.345119873046875,-0.681392948898673,0.08318126429468393,-0.9021510114770382
1783338515221092900,0.3550927734375,-0.5004536134243012,-0.43078737200200556,-1.1113524187091737
1783338515231065900,0.36506591796875,0.12970423827767372,-0.54482408554852,-1.233585809649527
1783338515241038800,0.375038818359375,0.3432289155364036,-0.3488265894129872,-1.1562831550646573
1783338515251011800,0.38501171875,0.14611644389629364,-0.5036027251049876,-1.30590037362352
1783338515260984800,0.39498486328125,0.29448563515543935,-0.49674219168573613,-1.3690537260204554
1783338515270957800,0.404957763671875,-0.015740589967370034,0.16250994481444359,-1.0198749621689318
1783338515280930800,0.414930908203125,1.9556705421596765,0.8716378728568553,0.09154098676312715
1783338515290903800,0.42490380859375,2.634437234207988,1.5043518387824295,0.9694584878787398
1783338515300876800,0.434876708984375,3.4731904900729655,1.546571270352602,1.0864442604891955
1783338515310849500,0.444849609375,3.1140573184400795,1.4504527830734848,1.6172751842595636
1783338515320822300,0.454822265625,1.6524229238778352,0.7826499681100249,1.404574098343402
1783338515330795300,0.464795166015625,0.8447510349750519,-0.02294979069381952,0.20633074716664848
1783338515340768300,0.474768310546875,0.655098231691122,-0.07303133394122123,-0.8704401875048875
1783338515350741500,0.484741455078125,0.07898176677823067,-0.021529402501881123,-1.1454651161912828
1783338515360714500,0.494714599609375,-0.7418576467335224,0.14746610493957996,-0.6658169018432497
1783338515370687200,0.504687255859375,-1.3249322602212428,0.8903703381165862,-0.11805603219047188
1783338515380660200,0.51466015625,-1.5400830773770808,1.8564485359072684,0.08767013667915016
1783338515390633500,0.524633544921875,-1.2116507489562034,2.353505492630601,-0.1350977861505933
1783338515400606500,0.5346064453125,-0.9765776722341776,1.3492173911720513,-0.09627363217505626
1783338515410579500,0.544579345703125,-0.0687368516176939,-0.02668079391568899,-0.14937948254654182
1783338515420552200,0.55455224609375,0.9250076439946889,-0.035144963139295576,-0.38809940960463135
1783338515430525200,0.564525146484375,1.2753104434400797,0.3712283908352256,-0.3024491979131475
1783338515440498400,0.57449853515625,1.3362930276691913,0.85607497754395,0.1591928561557084
1783338515450472400,0.584472412109375,1.5832681391090153,1.496822027799487,1.093102403204143
1783338515460445400,0.594445556640625,1.7153998967945574,1.8803443752795457,1.6448213628329336
1783338515470418200,0.604418212890625,1.4169021033883094,1.7439906159847973,1.012275008559227
1783338515480391200,0.61439111328125,1.0048054033309222,1.1827522789910434,0.16146204319670796
1783338515490364400,0.624364501953125,0.8706862712204456,0.6174845403507352,-0.5858506540723145
1783338515500337400,0.63433740234375,0.7333487615853548,0.32292700900286436,-1.2196607446715235
1783338515510310400,0.644310302734375,0.5966290915876626,0.25727526391893624,-1.4022192057803273
1783338515520283100,0.654283203125,0.4573603216290474,0.2934253124475479,-1.2727388393864034
1783338515530256400,0.66425634765625,0.5043360078155994,0.5897846325203776,-0.8466118604108691
1783338515540229400,0.6742294921875,0.5309399371027946,1.0472188961684703,0.03060527388304472
1783338515550202400,0.684202392578125,0.6417080042421818,1.4841647908002138,0.8930535858511924
1783338515560175400,0.69417529296875,0.7920739222764969,1.8294006622448562,1.2317346288248896
1783338515570148400,0.7041484375,0.8008528565376997,1.8471435319453477,1.2798930950552225
1783338515580121300,0.714121337890625,0.870942876330018,1.5525696339845656,1.143640165786445
1783338515590094300,0.72409423828125,1.0228881725102663,1.43662357968539,1.0855936350092292
1783338515600067300,0.7340673828125,1.1005483352959156,2.0074308322742582,1.6169614421352743
1783338515610040300,0.744040283203125,1.035369468420744,2.8574937099218367,2.6388778470039367
1783338515620013300,0.754013427734375,0.9041209233105182,3.309562939405441,3.51128378162384
1783338515629986300,0.763986328125,0.781122320151329,3.1940286807775498,3.5463147629946468
1783338515639959300,0.773959228515625,0.9806985515564679,2.8212530605003234,2.6287328850865364
1783338515649932300,0.783932373046875,1.6511983505189418,2.511700496855378,2.208532373550534
1783338515659905500,0.793905517578125,1.8818658857583999,2.5085142680346966,2.624592716541886
1783338515669878300,0.803878173828125,1.8072294547080994,2.8726453940853474,3.0741426566809413
1783338515679851300,0.813851318359375,1.9576064786583185,3.2748040529742837,3.7087095569968223
1783338515689824300,0.82382421875,2.2090520135104654,3.772393801400065,4.444709709873795
1783338515699797500,0.833797607421875,2.074517286336422,4.285338647606968,4.8730303995013236
1783338515709770500,0.8437705078125,1.2548200285971165,4.883585695785284,4.565632675802707
1783338515719743200,0.8537431640625,0.19627689759880304,5.104238032966852,3.5770056693345307
1783338515729716200,0.86371630859375,-0.6541629966676235,5.070694659805298,2.5699007568895817
1783338515739689500,0.873689453125,-1.1073816884472965,4.964767018434405,2.10320503616035
1783338515749662500,0.883662353515625,-1.5065844201400875,4.982779644986987,1.787885871812701
1783338515759635500,0.893635498046875,-1.8413994353353975,4.956358086529374,1.5640367844164371
1783338515769608200,0.903608154296875,-2.334710775789618,4.726815171405673,0.9699509475708007
1783338515779581200,0.913581298828125,-2.610473005774617,4.111079812809825,-0.4946218385308981
1783338515789554400,0.923554443359375,-2.319222699278593,2.8813550625026223,-2.013245948293805
1783338515799527400,0.93352734375,-1.6846435240030289,2.0519684776589275,-3.239464736306667
1783338515809500200,0.943500244140625,-1.5106617525815962,1.800773410436511,-3.8356355627328154
1783338515819473200,0.95347314453125,-1.9014824403762816,1.7437690821886063,-3.6494291005104778
1783338515829446400,0.9634462890625,-2.4490496871531007,2.1682699212670324,-3.18214710432589
1783338515839419400,0.97341943359375,-2.922173395103216,2.300906705865264,-2.8665204814642666
1783338515849392400,0.983392333984375,-2.9990567282974716,1.8601050125882028,-3.152891783747077
1783338515859366400,0.993366455078125,-2.5740356647372242,0.8996101678878068,-4.773376431572437
1783338515869339100,1.003339111328125,-1.7714836030662058,-0.5369254412531852,-6.942019277805089
1783338515879312400,1.0133125,-0.760687434887886,-1.586924323529005,-7.954941352096199
1783338515889285400,1.023285400390625,0.3557622338950634,-2.220155591326952,-7.96519795769453
1783338515899258400,1.03325830078125,1.364972009664774,-2.549208097472787,-7.718957005748153
1783338515909231400,1.0432314453125,2.1688065123617646,-2.6051146936118603,-7.647185316479206
1783338515919204400,1.053204345703125,2.9011925663948057,-2.592273916739225,-7.7655965918481344
1783338515929177300,1.06317724609375,3.3111750507771966,-3.01396145196259,-7.932331460881232
1783338515939150300,1.073150390625,3.3328315867900846,-3.2824288487643,-8.427090077534318
1783338515949123300,1.083123291015625,3.1491093425989147,-3.2294121288478372,-9.054041826671362
1783338515959096300,1.093096435546875,2.8345044640004633,-3.362538158267736,-9.684055885988473
1783338515969069300,1.1030693359375,2.7390976321220397,-3.6448359275013207,-9.857889188849926
1783338515979042300,1.113042236328125,3.5246851149886846,-3.733281103673577,-9.493280800676345
1783338515989015300,1.123015380859375,4.481162248480319,-3.7562124819278715,-8.324204288077354
1783338515998988300,1.13298828125,5.117459918111562,-3.634014673757553,-6.603684564051032
1783338516008961500,1.14296142578125,5.153810749909281,-3.5559663884371515,-4.9542076304972165
1783338516018934300,1.152934326171875,6.0537897511094805,-3.1782226243585345,-2.7524025193750856
1783338516028907300,1.1629072265625,9.75280618160963,-1.7282541176706552,1.2220792039901018
1783338516038880300,1.17288037109375,10.025807130187749,-0.580858106482029,4.163388092195987
1783338516048853500,1.182853515625,7.010989938178658,0.41324996174573897,5.295522236844897
1783338516058826500,1.192826416015625,4.543759866690635,1.1989929274350404,4.938403912165761
1783338516068799200,1.20279931640625,3.27390593509078,1.521110081359744,3.5145623649030924
1783338516078772200,1.212772216796875,3.131277917832136,1.677296668371558,2.101552008256316
1783338516088745500,1.222745361328125,3.043137862086296,1.5913549994528293,1.2570412117779255
1783338516098718500,1.232718505859375,2.4173545722067353,1.1136626684129238,0.6837561708986759
