time,seconds_elapsed,z,y,x
1783337825755141000,0.06214111328125,0.24036520719528198,1.5940794944763184,-0.5031669735908508
1783337825765114000,0.072114013671875,0.21635814011096954,1.97110915184021,-0.6503575444221497
1783337825775087000,0.082087158203125,0.18598398566246033,2.2739851474761963,-0.8365047574043274
1783337825785060000,0.09206005859375,0.1693461537361145,2.4960920810699463,-1.05643630027771
1783337825795032000,0.102031982421875,0.18459753692150116,2.6827828884124756,-1.2747784852981567
1783337825805005000,0.112005126953125,0.23123188316822052,2.7822492122650146,-1.4552463293075562
1783337825814978000,0.12197802734375,0.30456629395484924,2.7622873783111572,-1.5633513927459717
1783337825824951300,0.131951416015625,0.37891802191734314,2.557285785675049,-1.5960915088653564
1783337825834924000,0.141924072265625,0.46329760551452637,2.2781810760498047,-1.5490585565567017
1783337825844896000,0.15189599609375,0.5299328565597534,2.059035062789917,-1.420213222503662
1783337825854869200,0.161869140625,0.5293610692024231,1.8605115413665771,-1.2391483783721924
1783337825864842200,0.17184228515625,0.44927075505256653,1.6577082872390747,-1.039767861366272
1783337825874815000,0.18181494140625,0.3514099717140198,1.3491872549057007,-0.8289520144462585
1783337825884787200,0.191787109375,0.25376197695732117,0.9469252824783325,-0.6311827301979065
1783337825894760200,0.20176025390625,0.1876995861530304,0.5098909735679626,-0.4412844479084015
1783337825904733200,0.211733154296875,0.17261198163032532,0.16283978521823883,-0.2363792508840561
1783337825914706000,0.221705810546875,0.20757928490638733,-0.05657406151294708,-0.02508644387125969
1783337825924679200,0.23167919921875,0.2856493294239044,-0.16244056820869446,0.1779625415802002
1783337825934651100,0.241651123046875,0.39025482535362244,-0.18958990275859833,0.36493030190467834
1783337825944624000,0.2516240234375,0.49760499596595764,-0.1869184821844101,0.5325981378555298
1783337825954597000,0.26159716796875,0.5858061909675598,-0.16827982664108276,0.6815905570983887
1783337825964570000,0.271570068359375,0.6301579475402832,-0.16220328211784363,0.8101626038551331
1783337825974542000,0.2815419921875,0.621717631816864,-0.14291641116142273,0.9057338833808899
1783337825984515000,0.29151513671875,0.5547683835029602,-0.09745225310325623,0.944801390171051
1783337825994488000,0.301488037109375,0.4286421537399292,-0.09437470883131027,0.9086231589317322
1783337826004461000,0.3114609375,0.27174922823905945,-0.14331960678100586,0.8217988014221191
1783337826014433000,0.32143310546875,0.15973000228405,-0.16664330661296844,0.7090402841567993
1783337826024406300,0.33140625,0.19354842603206635,-0.08348610252141953,0.5819153189659119
1783337826034379000,0.34137890625,0.379976361989975,0.028022579848766327,0.4561654031276703
1783337826044352000,0.35135205078125,0.5936809182167053,-0.07352561503648758,0.4362580180168152
1783337826054325000,0.361324951171875,0.7832750678062439,-0.40197354555130005,0.43501484394073486
1783337826064297200,0.371297119140625,0.7826545834541321,-1.0640654563903809,0.4797751307487488
1783337826074270000,0.38127001953125,0.7866250872612,-1.7982481718063354,0.5160402059555054
1783337826084243000,0.391242919921875,0.8906281590461731,-2.2115867137908936,0.5348809957504272
1783337826094216200,0.40121630859375,1.0831092596054077,-2.1697885990142822,0.572110116481781
1783337826104189200,0.411189208984375,1.2925505638122559,-1.8329459428787231,0.611557126045227
1783337826114161000,0.421160888671875,1.4439126253128052,-1.399469017982483,0.6405994296073914
1783337826124134100,0.431134033203125,1.4941366910934448,-1.0499293804168701,0.6470288038253784
1783337826134107100,0.441107177734375,1.4187711477279663,-0.7587918639183044,0.6104894876480103
1783337826144080100,0.451080078125,1.2937127351760864,-0.6191639304161072,0.533255934715271
1783337826154053000,0.46105322265625,1.1581991910934448,-0.5104206800460815,0.41775330901145935
1783337826164025000,0.471025146484375,1.0361603498458862,-0.4244855046272278,0.2907748520374298
1783337826173998000,0.480998046875,0.9689022302627563,-0.4550101161003113,0.1818944364786148
1783337826183971000,0.49097119140625,0.946959912776947,-0.5536466836929321,0.11450394243001938
1783337826193944300,0.5009443359375,0.9495660662651062,-0.7317929863929749,0.0812477171421051
1783337826203916000,0.510916015625,0.9238244891166687,-0.9942927956581116,0.07581912726163864
1783337826213889000,0.520888916015625,0.8287544250488281,-1.2029274702072144,0.1312248706817627
1783337826223862300,0.5308623046875,0.7117335200309753,-1.3058477640151978,0.20658566057682037
1783337826233835000,0.5408349609375,0.6166397929191589,-1.5401870012283325,0.18870466947555542
1783337826243808000,0.55080810546875,0.6094862222671509,-1.913051962852478,0.12076450139284134
1783337826253780200,0.5607802734375,0.6312882304191589,-2.257451057434082,0.07189203053712845
1783337826263753200,0.570753173828125,0.630534291267395,-2.539806365966797,0.05047063156962395
1783337826273726000,0.580725830078125,0.6669703125953674,-2.764390230178833,0.04230351373553276
1783337826283699000,0.590698974609375,0.7834876179695129,-2.893237590789795,0.020325511693954468
1783337826293672200,0.600672119140625,1.0180271863937378,-2.9888603687286377,-0.023196399211883545
1783337826303644200,0.61064404296875,1.3655287027359009,-3.133061408996582,-0.07022809237241745
1783337826313617000,0.620616943359375,1.8008553981781006,-3.4109878540039062,-0.10326486825942993
1783337826323590100,0.630590087890625,2.1869547367095947,-3.816864490509033,-0.0916188657283783
1783337826333563100,0.640563232421875,2.4286880493164062,-4.220117092132568,-0.032284967601299286
1783337826343535000,0.65053515625,2.5488123893737793,-4.6099419593811035,0.026066754013299942
1783337826353508000,0.660508056640625,2.6829617023468018,-4.867889881134033,0.03509513661265373
1783337826363481000,0.670481201171875,2.8646044731140137,-4.974935054779053,-0.08375535160303116
1783337826373454000,0.6804541015625,3.0945725440979004,-5.118996620178223,-0.3213665783405304
1783337826383427000,0.690427001953125,3.3121378421783447,-5.283524513244629,-0.5513262748718262
1783337826393399000,0.70039892578125,3.4138481616973877,-5.406385898590088,-0.6796371340751648
1783337826403372000,0.7103720703125,3.4585726261138916,-5.533185005187988,-0.7038335204124451
1783337826413345000,0.720344970703125,3.5631048679351807,-5.699058532714844,-0.6342576146125793
1783337826423318300,0.730318359375,3.810214042663574,-5.882849216461182,-0.5085753202438354
1783337826433291300,0.740291259765625,4.224308967590332,-5.981672286987305,-0.38857758045196533
1783337826443263000,0.750262939453125,4.624565124511719,-5.885293960571289,-0.259384423494339
1783337826453236200,0.760236328125,4.99212646484375,-5.617708206176758,-0.1529053896665573
1783337826463209200,0.770209228515625,5.159436225891113,-5.169608116149902,-0.016832243651151657
1783337826473182200,0.78018212890625,5.1663994789123535,-4.754377365112305,0.13359081745147705
1783337826483155000,0.790155029296875,5.089827060699463,-4.494532585144043,0.3187473714351654
1783337826493127200,0.800127197265625,4.9696760177612305,-4.318785667419434,0.6178251504898071
1783337826503100200,0.81010009765625,4.956982135772705,-4.088569164276123,0.9818321466445923
1783337826513073200,0.8200732421875,4.849688529968262,-3.4961254596710205,1.3206712007522583
1783337826523046100,0.830046142578125,4.484519958496094,-2.7826573848724365,1.538941502571106
1783337826533019100,0.84001904296875,4.086645603179932,-2.3617467880249023,1.5914078950881958
1783337826542991000,0.8499912109375,3.767331123352051,-2.1107640266418457,1.562798023223877
1783337826552964000,0.859964111328125,3.5224883556365967,-1.9129986763000488,1.5256365537643433
1783337826562937000,0.86993701171875,3.3548290729522705,-1.7057163715362549,1.4902031421661377
1783337826572910000,0.87991015625,3.278252124786377,-1.5128997564315796,1.4630216360092163
1783337826582883000,0.889883056640625,3.2898426055908203,-1.320381999015808,1.4586676359176636
1783337826592855300,0.899855224609375,3.281002998352051,-1.1773022413253784,1.5216550827026367
1783337826602828000,0.909828125,3.1840882301330566,-1.1585544347763062,1.6310205459594727
1783337826612801000,0.919801025390625,3.022103786468506,-1.2575126886367798,1.73096764087677
1783337826622774000,0.92977392578125,2.8225178718566895,-1.394394874572754,1.7937753200531006
1783337826632747300,0.939747314453125,2.633335828781128,-1.3877061605453491,1.847606897354126
