time,seconds_elapsed,z,y,x
1783339083827510300,0.06251025390625,-0.1109456941485405,-0.4224244952201843,-0.29237115383148193
1783339083837483300,0.072483154296875,-0.05897277221083641,-0.3741392493247986,-0.2590446174144745
1783339083847456300,0.082456298828125,-0.005916478578001261,-0.2906411588191986,-0.21579967439174652
1783339083857429200,0.09242919921875,0.026456108316779137,-0.18819600343704224,-0.17785334587097168
1783339083867402200,0.10240234375,0.030594926327466965,-0.05967158451676369,-0.14925312995910645
1783339083877375500,0.11237548828125,0.011379154399037361,0.07834673672914505,-0.12956199049949646
1783339083887347200,0.12234716796875,-0.00700837466865778,0.20506207644939423,-0.12288464605808258
1783339083897320200,0.1323203125,-0.024573519825935364,0.2843656837940216,-0.12893854081630707
1783339083907293400,0.14229345703125,-0.03471031039953232,0.3126188814640045,-0.14306901395320892
1783339083917266400,0.152266357421875,-0.03689143806695938,0.24650698900222778,-0.184329092502594
1783339083927239200,0.1622392578125,-0.02491387166082859,0.11210896074771881,-0.26627829670906067
1783339083937212200,0.172212158203125,-0.0162412878125906,-0.00845447089523077,-0.390812486410141
1783339083947185200,0.18218505859375,-0.025056350976228714,-0.03104766458272934,-0.5538046360015869
1783339083957157400,0.192157470703125,-0.068356953561306,0.05055265501141548,-0.7137085199356079
1783339083967130000,0.202130126953125,-0.13092978298664093,0.2313844859600067,-0.8277426958084106
1783339083977103400,0.212103271484375,-0.16145147383213043,0.5379492044448853,-0.9390864968299866
1783339083987076400,0.222076416015625,-0.1774890273809433,0.9399962425231934,-1.0341686010360718
1783339083997049300,0.23204931640625,-0.13585424423217773,1.4006237983703613,-1.2475894689559937
1783339084007022000,0.24202197265625,0.006095709279179573,1.782833218574524,-1.5519273281097412
1783339084016994300,0.251994384765625,0.20514090359210968,2.0359396934509277,-1.8842061758041382
1783339084026967300,0.26196728515625,0.3750244677066803,2.349836826324463,-2.1635429859161377
1783339084036940300,0.271940185546875,0.47180160880088806,2.7888362407684326,-2.3539867401123047
1783339084046913000,0.2819130859375,0.48531848192214966,3.3402562141418457,-2.419135093688965
1783339084056886300,0.29188623046875,0.44756099581718445,3.7379300594329834,-2.3579018115997314
1783339084066859300,0.301859375,0.44147300720214844,3.6643223762512207,-2.1542699337005615
1783339084076831200,0.311831298828125,0.45149609446525574,3.4036638736724854,-1.8849142789840698
1783339084086804200,0.32180419921875,0.47015073895454407,2.945587158203125,-1.5298517942428589
1783339084096777200,0.331777099609375,0.48337385058403015,2.633626699447632,-1.1634162664413452
1783339084106750200,0.341750244140625,0.44411513209342957,2.4465320110321045,-0.7744424343109131
1783339084116723200,0.35172314453125,0.34503674507141113,2.3645615577697754,-0.3588218092918396
1783339084126696400,0.361696533203125,0.16157877445220947,2.2388534545898438,0.06931915134191513
1783339084136669200,0.371669189453125,-0.13366591930389404,2.022695541381836,0.5006402134895325
1783339084146641200,0.38164111328125,-0.5501353144645691,1.7429842948913574,0.9237403273582458
1783339084156614400,0.391614501953125,-0.9789311289787292,0.9918842315673828,1.2756682634353638
1783339084166587400,0.40158740234375,-1.292222261428833,-0.35747185349464417,1.5624414682388306
1783339084176560000,0.41156005859375,-1.4791377782821655,-1.9688915014266968,1.8690588474273682
1783339084186533000,0.421533203125,-1.6235071420669556,-3.556605577468872,2.2874915599823
1783339084196506400,0.43150634765625,-1.8238155841827393,-4.728038787841797,2.703965425491333
1783339084206478300,0.441478271484375,-2.229300022125244,-4.726449012756348,2.7340006828308105
1783339084216451000,0.451451171875,-2.5375843048095703,-4.798506736755371,3.158623695373535
1783339084226424300,0.46142431640625,-2.8902435302734375,-3.6889705657958984,3.2079622745513916
1783339084236397300,0.471397216796875,-2.879962682723999,-3.4667344093322754,3.1470155715942383
1783339084246370300,0.481370361328125,-2.8441033363342285,-3.788256883621216,3.0150082111358643
1783339084256343300,0.49134326171875,-2.772397756576538,-3.9368135929107666,2.908504009246826
1783339084266316300,0.50131640625,-2.3980984687805176,-3.4967007637023926,2.758528709411621
1783339084276288300,0.511288330078125,-1.7257521152496338,-2.743428945541382,2.574394941329956
