time,seconds_elapsed,z,y,x
1783338288393318400,0.074318359375,0.33833412923216816,-0.019888818520889615,0.03783690563701093
1783338288403291400,0.08429150390625,-0.07617956883907318,0.01858515432708664,-0.03983511198321357
1783338288413263400,0.094263427734375,-0.1767038898617029,0.04994265536651946,-0.07924721278138458
1783338288423236400,0.104236328125,0.148739778137207,0.008650702488364186,-0.012097429425735025
1783338288433209300,0.114209228515625,0.35040509077608584,-0.014895448946696706,0.01991155550908297
1783338288443181300,0.124181396484375,0.10040624760091305,0.008868980314966756,-0.019178345863707362
1783338288453154300,0.134154296875,-0.1263707099407911,0.04481253963618073,-0.08019609273774549
1783338288463127300,0.144127197265625,-0.0007376666247844696,0.032642334951891096,-0.04525392216155305
1783338288473099500,0.154099609375,0.2595353178054094,-0.007905345747468527,0.008810133117064833
1783338288483072300,0.164072265625,0.21187106483280657,0.01701368549297331,0.007060038046725094
1783338288493045200,0.174045166015625,-0.0387993939936161,0.034921894973143935,-0.031913050279673186
1783338288503017500,0.184017578125,-0.04694938270151615,0.025778509030432904,-0.05003043411467224
1783338288512990500,0.193990478515625,0.15013210927844048,0.01728870989193674,-0.012615827276650815
1783338288522963200,0.203963134765625,0.22306875067353246,0.0016799684265977701,0.016352310391236094
1783338288532935400,0.213935302734375,0.0536918426990509,0.017209587090986314,-0.026889413431379943
1783338288542908400,0.223908447265625,-0.04302899438738823,0.021655933224689214,-0.05723472120398655
1783338288552881400,0.23388134765625,0.08189619292020797,0.004729672570130788,-0.024931831356510517
1783338288562853400,0.243853271484375,0.21152561239600182,-0.003910159181058407,0.015027308865170924
1783338288572826400,0.253826416015625,0.12581249153614044,0.014489060102892108,-0.009691774789802729
1783338288582798600,0.263798583984375,-0.0178682496458292,0.02636803588879993,-0.051857868737541134
1783338288592771300,0.273771240234375,0.029831659162044524,0.028283397673582657,-0.04242434302512556
1783338288602744300,0.283744384765625,0.1538999373793602,0.007850898446759675,-0.017974797026533634
1783338288612716500,0.293716552734375,0.15363456444144247,0.006555865083984099,-0.01829902401221916
1783338288622689500,0.303689453125,0.037356209447979925,0.013988106577121653,-0.037044750612322236
1783338288632662300,0.313662353515625,0.0053010290175676345,0.014412873611121903,-0.037451943173725154
1783338288642634500,0.323634521484375,0.1176788694411516,0.01850134393457556,-0.02114370938623324
1783338288652607500,0.333607421875,0.14853461095392703,0.007419891184929292,-0.017095803968608377
1783338288662580500,0.34358056640625,0.07686287492811679,0.019045339734340087,-0.01885848452588543
1783338288672552400,0.353552490234375,0.02955459578633308,0.016386897647427394,-0.039721239812579
1783338288682525400,0.363525390625,0.07922551240622996,0.018323530549101998,-0.02984756911722943
1783338288692498400,0.37349853515625,0.14149229122698306,0.014113463689573108,-0.022657876808848232
1783338288702470400,0.383470458984375,0.10349661483168601,0.009918277022056282,-0.012807422592304647
1783338288712443400,0.393443359375,0.020582769301533698,0.021254784528294112,-0.04173245177082717
1783338288722416400,0.40341650390625,0.04301438134014606,0.011851252095343079,-0.03429415499623865
1783338288732388600,0.413388671875,0.1275695643365383,0.006693780283909291,-0.01449435276594013
1783338288742361300,0.423361328125,0.1204027414470911,0.015265097393130417,-0.018597239773813633
1783338288752333300,0.433333251953125,0.06862228532731533,0.0011635410537710414,-0.018361293859779835
1783338288762306600,0.443306640625,0.06666296795308589,0.02735504904859699,-0.027671321056690065
1783338288772279600,0.453279541015625,0.10856734222471713,0.02173788730354281,-0.02987031067200005
1783338288782251300,0.463251220703125,0.10274375063776969,0.02771207090889802,-0.021798739228863266
1783338288792224500,0.473224609375,0.07341478030085563,0.009553873289609327,-0.031981348009221255
1783338288802197500,0.483197509765625,0.06187924080789089,0.010648470443149562,-0.02600462995348498
1783338288812169200,0.493169189453125,0.08806699050962924,0.02729838924120413,-0.022244455436058342
1783338288822142500,0.503142578125,0.1084293950587511,0.003632789844670333,-0.020346585925482212
1783338288832115500,0.513115478515625,0.09526537758111953,0.015678525615786202,-0.013302987556904554
1783338288842087400,0.52308740234375,0.05859539683163166,0.016406017906428313,-0.02333908227235079
1783338288852060400,0.533060302734375,0.08118658334612847,0.0241085710907937,-0.030220786343794315
1783338288862033400,0.543033447265625,0.10558569606542587,0.011597825323545839,-0.027395390192139893
1783338288872005400,0.55300537109375,0.09766367089450359,0.01027715291272616,-0.029957313102018088
1783338288881978400,0.562978271484375,0.0645890842884779,0.01101645893874811,-0.01754002233846113
1783338288891950300,0.572950439453125,0.06952361808121205,0.02022218322767876,-0.024548677257820964
1783338288901923300,0.58292333984375,0.09032558309137821,0.02003445808625547,-0.03090253979656845
1783338288911896600,0.592896484375,0.1084381628870964,0.0035015783801674843,-0.020656656521651894
1783338288921868300,0.602868408203125,0.07955752083957195,0.01687550314827822,-0.03803874835204333
1783338288931841300,0.61284130859375,0.06728373019993304,0.0249245727819507,-0.03006859145676717
1783338288941814500,0.622814453125,0.08703881650567054,0.0075326787934638555,-0.020558109784312543
1783338288951786200,0.6327861328125,0.09647183076143265,0.026995355740597006,-0.008967552168481052
1783338288961759200,0.64275927734375,0.09811784440279006,0.008400237141922116,-0.02901937466477975
1783338288971732500,0.652732421875,0.07746317890882491,0.023260192366840782,-0.03411342813447118
1783338288981704400,0.662704345703125,0.10335165340304374,0.0067033837958937505,-0.020747604474425314
1783338288991677200,0.67267724609375,0.09557809679210186,-0.0035179541262332346,-0.023935952186957002
1783338289001650400,0.682650390625,0.09334054699838161,0.0032523711257614195,-0.030286033599730578
1783338289011622400,0.692622314453125,0.07628361373543739,0.018012471288954838,-0.031417649711854755
1783338289021595400,0.702595458984375,0.08421382221281527,0.005477858305640984,-0.033537966334074736
1783338289031568400,0.712568359375,0.09977613300383091,0.00636677453595912,-0.02170220178551972
1783338289041540400,0.722540283203125,0.09918050519824027,0.02270648574052611,-0.016656718431599438
1783338289051513300,0.732513427734375,0.06940379109382629,0.023113098346616606,-0.02274118944443762
1783338289061485300,0.7424853515625,0.0849666864067316,0.008339369233581237,-0.026178506949357687
1783338289071458300,0.752458251953125,0.10427461346685886,0.01813511585451197,-0.034271029848977924
1783338289081431300,0.762431396484375,0.09724632226526736,0.01652050656499341,-0.022867500971537082
1783338289091403000,0.772403076171875,0.08273264374434948,0.01411990713009145,-0.025530363505240527
1783338289101376000,0.7823759765625,0.08632336171269417,0.008424990273977164,-0.021659915280062704
1783338289111349000,0.792348876953125,0.0957546224027872,0.012196789013827218,-0.03559621403813362
1783338289121321000,0.802321044921875,0.09037000675499439,0.012084709224768448,-0.027261534679401664
1783338289131294000,0.8122939453125,0.08348726150393486,0.008044105764187407,-0.024849651232082395
1783338289141267000,0.822266845703125,0.0869271728247404,0.017198730053543113,-0.022069226733315735
1783338289151239000,0.832239013671875,0.07405775437951087,0.011677870573103427,-0.02191748850401491
1783338289161212000,0.8422119140625,0.10024608860313891,0.000824509224598296,-0.02005357606196776
1783338289171184000,0.85218408203125,0.07121814703941345,0.024542797789594624,-0.016551687154546378
1783338289181157000,0.8621572265625,0.0845353092521429,0.00724234037764836,-0.03184347390849143
1783338289191129900,0.8721298828125,0.08453706281781197,0.011894447349675465,-0.020849420881085098
1783338289201102000,0.88210205078125,0.09875964943766594,0.009542278749938122,-0.020472294664382933
1783338289211075000,0.892074951171875,0.0858949071675539,0.010922908036934676,-0.030357089541945603
1783338289221048000,0.902048095703125,0.08095569719970226,0.01647956034996314,-0.02216444900240749
1783338289231020000,0.91202001953125,0.09921031581461429,0.01256803119572578,-0.026241708378680048
1783338289240993000,0.921992919921875,0.09906360082030295,0.019692334684275555,-0.02689971562968567
1783338289250966000,0.931966064453125,0.08679623992145061,0.014977409875416197,-0.026345771541353313
1783338289260938000,0.94193798828125,0.08096037337481975,0.010118617333169095,-0.02811871776431799
1783338289270911000,0.951910888671875,0.08335340599119663,0.024430795632349327,-0.02470987743521109
1783338289280884000,0.961884033203125,0.08874620494544505,0.018003112088853957,-0.02363035683650523
1783338289290856200,0.971856201171875,0.08111994785070419,0.01646866906319046,-0.021062095517385748
1783338289300829000,0.981828857421875,0.08815642235875129,0.00367739617137704,-0.019889508074056355
1783338289310801200,0.99180126953125,0.08516367028355598,0.014678831070929299,-0.023783812098857014
1783338289320774100,1.001774169921875,0.08516425480544566,0.020031487527745775,-0.0174608196224086
1783338289330747100,1.0117470703125,0.07678922517001628,0.02020875292394776,-0.01537217678008601
1783338289340719000,1.021718994140625,0.08726911813020706,0.013356430210615507,-0.03435956664895638
1783338289350692000,1.031692138671875,0.08981529548168182,0.002611696318758186,-0.01975479404479265
1783338289360665000,1.0416650390625,0.08577449565827847,0.008535579075559508,-0.03188166876072064
1783338289370637000,1.051636962890625,0.08981646452546119,0.017009742253506554,-0.025525029742997137
1783338289380610000,1.061610107421875,0.09191256002187728,0.01818743284692755,-0.025494616338424383
1783338289390583000,1.0715830078125,0.08308569496572017,0.004164517534617334,-0.024381266535352913
1783338289400555000,1.081554931640625,0.07425882990956306,0.011166621698893141,-0.027151790694613008
1783338289410528000,1.091528076171875,0.10119593667387962,0.018497279680811333,-0.015547789075318723
